x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
5.48736980650574,6.75943149719387,0.949232489801943,8.96047844085842,4.113938822411,7.14893060270697,4.09280799794942,-9.51157538685948,4.69205701723695,0.531709888018668,1
-6.05551617220044,-7.40055735688657,1.27236300613731,-4.51010330114514,9.07889835070819,0.221301973797381,0.525402370840311,-4.85443145502359,9.38047898933291,8.60980786383152,1
9.56027688458562,1.39034498948604,8.82196374703199,-6.77036527078599,-9.79605168569833,6.80525354575366,4.974684282206,2.20830602105707,7.23006449639797,-4.55161503981799,1
-5.97345299553126,2.51143026631325,6.57105741091073,1.83282117825001,-5.17926460132003,7.24751293193549,-6.67772863991559,2.19164518173784,-3.90644080936909,8.73057450167835,1
-2.775111454539,4.42463379818946,-6.4135832246393,7.36247257329524,-4.0912708779797,5.02161311451346,-7.28363439906389,0.664954376406968,0.283315712586045,-4.14093164261431,0
4.85223884228617,1.44595568999648,-7.23981647752225,8.62763692624867,-4.05376982875168,-7.74957041721791,7.02854350674897,7.14434268884361,7.72035672795027,-6.43192135728896,1
9.57456878852099,-9.23568757716566,-7.45901112444699,-4.08640625886619,9.02786046732217,8.11170963570476,1.48567778524011,7.60879968758672,0.834317435510457,-8.9171555545181,1
-0.0377258192747831,-8.96211986895651,-4.14955067913979,5.61771208886057,1.62419135216624,4.02312687598169,-3.93871886190027,-4.76477219723165,-0.40376063901931,-4.81794564984739,0
-9.73368328530341,0.433181906118989,-0.285423994064331,-1.04646029416472,5.66963051911443,2.00303747318685,-2.44743317831308,5.70018195081502,-0.34066753461957,6.90086414571851,1
-4.80107742827386,-9.68297305051237,6.36864863336086,-4.16176049038768,-9.43908141925931,3.10906684491783,-9.38282526563853,0.277052521705627,-4.67878887429833,6.63290545344353,0
5.5178616149351,9.53844596631825,3.03261296823621,-2.79443500563502,-8.56729480903596,0.70576336234808,-9.0069971093908,6.37815912719816,-1.07686440460384,6.41209042165428,1
-9.67241894919425,-4.55089909490198,6.87607179395854,7.54786406178027,1.1670807749033,-2.07550543826073,-9.25413238815963,5.88952690828592,0.758076622150838,3.39375745970756,1
-8.08510431554168,0.287839993834496,-7.15064046904445,8.11832868028432,8.93770939670503,-4.90829552523792,-0.377955553121865,8.98091236129403,-8.77104098908603,-7.16671228874475,0
-7.15672919992357,-7.70455442368984,-4.70798383466899,4.91939838044345,2.45572754647583,3.74918480403721,9.18270277325064,8.30322026275098,-5.32194757368416,-9.89440096076578,1
-5.7774752471596,-6.8068087939173,-7.54708756692708,6.513772145845,9.65709406416863,-3.09947752393782,4.46138126775622,0.284526795148849,-7.19117382541299,-5.02416331321001,0
6.22512887232006,6.1801931168884,0.401539383456111,9.2088846443221,-6.3168523972854,7.3586240876466,-6.8822181224823,5.90650997124612,2.4408709583804,4.75031168665737,1
-9.26905608270317,4.71455154009163,-6.61705124657601,7.27938389871269,3.49886671174318,0.393509371206164,-2.48164368327707,6.83316897600889,-6.26608422957361,7.62590328231454,1
7.83274826128036,7.06639701966196,6.37936147861183,6.93343095015734,-3.24582031462342,-2.9603103781119,-7.03456418588758,2.72952075116336,5.12957601808012,8.25799889396876,1
-0.335271777585149,-5.19029880873859,5.4122754978016,7.49399569351226,0.275475601665676,-2.28502958547324,5.6912647606805,1.35770306922495,-2.8281589737162,-6.78565955255181,1
-0.666709439828992,4.09033890347928,-6.36212090961635,-7.0117045333609,-7.53669021185488,-4.38583444338292,-4.99541612807661,-3.41772623825818,6.70890409965068,5.44882508926094,0
9.68448160681874,-6.09476044774055,-7.68381032627076,7.38260047975928,-1.36887467931956,1.01619604974985,5.75259175617248,2.89694854523987,-9.29987201932818,5.15874708537012,1
2.02691094018519,8.89674396719784,-9.6308521553874,-9.5140700833872,6.49915104731917,3.01588042639196,7.95481421519071,9.19851901009679,8.81915230769664,0.101965549401939,1
-9.23311305232346,-3.23732902295887,1.83120434638113,2.44076943956316,2.43789489846677,1.62197505589575,1.00978476461023,8.85208514984697,-6.84218560345471,4.93320958688855,1
-7.17008617706597,4.53306620009243,-0.326193845830858,-1.16005903109908,0.749466805718839,-1.28308848012239,-0.827062255702913,0.928520415909588,4.26371724810451,1.77982402499765,1
6.12771050538868,3.82002413272858,-8.23588766623288,3.13403574284166,-2.46247954200953,0.786096868105233,9.40243290737271,-8.96205652505159,-3.13216683920473,-9.83813872560859,0
-4.66628647409379,-5.70128257852048,9.52667618170381,4.39495264086872,5.72630404029042,9.40395187120885,-6.40273347962648,8.49225021433085,-0.489596440456808,8.08964919764549,1
-9.14595898240805,-1.6483239363879,1.19612681679428,-5.04954892676324,0.415019607171416,4.75577363744378,1.42670204397291,-0.374581539072096,6.77076200023293,-4.02004055213183,1
2.24349044729024,-5.62470166478306,-3.50196425337344,-5.09647005237639,-7.23548949230462,-4.84363244846463,9.73496390972286,-8.98603894282132,9.83444685582072,0.00226340256631374,1
1.0669679613784,-0.265042032115161,-6.43561425618827,-3.21634426247329,-3.84938448201865,0.266259964555502,6.99513235595077,0.366005622781813,-7.19530618283898,3.87143396772444,0
7.07001530565321,-3.13459372613579,6.36770881712437,8.4871789580211,-4.3359983433038,-1.57353750430048,-4.42819733172655,-9.80679442174733,5.40189667604864,5.80349638592452,1
-0.604429203085601,-5.66097246482968,8.0656299367547,1.22034560423344,-5.64621037337929,-6.996611203067,-1.00937752518803,3.71913443319499,-1.82315711863339,-8.4265799401328,0
-2.04766877926886,-2.38422976341099,-3.84313439484686,-1.01135561708361,4.53909114003181,7.14377313386649,-4.05089294537902,-4.56722370814532,0.439321463927627,-6.19503383059055,0
6.09273467212915,-1.14217367954552,-6.71657636296004,2.90302412118763,8.12957852613181,1.36950312182307,-0.152818774804473,-5.2172591490671,1.2401333777234,-6.39400009997189,0
0.177947701886296,-3.1282314658165,9.9120474467054,9.23934473656118,8.72351482976228,-3.26204132288694,5.46305245254189,-3.07626848109066,0.727836727164686,5.80759982112795,1
2.69830707460642,1.33543523028493,-5.8320598397404,-6.52236983180046,-7.79196799732745,4.11133046261966,9.94012643117458,4.05197629705071,7.89650590158999,-3.15467718057334,1
-0.114965573884547,8.98550538811833,-5.52626708522439,-4.09970391076058,6.43250935710967,-7.57623332552612,9.41461451817304,3.82371733896434,-6.91578473895788,-2.07537569571286,1
-4.39738202374429,-6.44958736840636,-1.92561237607151,-2.57799557410181,5.27425904292613,4.64990647509694,8.2132364064455,-9.60475726984441,2.61646998580545,-0.200617043301463,1
8.17420708481222,-7.14308456052095,-9.61885033641011,8.15977834165096,2.84400046337396,7.14589298702776,0.772406104952097,-9.52109760139138,-6.87469430733472,-4.7310728346929,0
5.68232315592468,-8.60844483133405,-3.26001978013664,7.60035085491836,-7.78409407939762,1.14750799257308,1.05871111620218,-4.20479819644243,7.58207903709263,1.07176219113171,1
1.17994044907391,-7.6307230675593,-4.65460943989456,1.05445749126375,-5.58526023756713,-5.85330022033304,-9.71634341869503,1.53545775450766,2.04020112752914,9.04440496116877,0
-5.11125021614134,-5.29613081365824,8.5709733562544,1.35904884431511,8.09038187377155,3.41295203194022,3.22071675211191,6.85253561008722,-3.9844063995406,-2.33051577582955,1
0.619413102976978,-3.25566263403744,8.85079113766551,-1.112633314915,1.4046737877652,4.07262472435832,-7.41160585079342,-9.30170646402985,-4.84395797830075,-6.1934829223901,0
-7.63208115939051,9.61000744253397,5.55637773592025,8.11557728797197,-0.897200079634786,2.03181086108088,-6.61856617312878,7.91227921843529,5.581538323313,7.70419949665666,1
9.66766866855323,-9.89430853165686,6.06996682938188,-8.60416412353516,7.01803804375231,-1.04732460342348,-2.52607326023281,-6.94112262688577,8.18128134123981,7.6815566746518,1
7.95505687128752,-0.284947440959513,2.20743739977479,3.99728175252676,-3.85698243509978,-4.62358449585736,-8.62052633427083,7.36298620700836,8.93939573783427,-8.56260107364506,0
4.77147525642067,1.17429207544774,-7.83618120942265,4.42837516311556,4.45689303334802,-0.442155115306377,-0.82512978464365,8.83681825827807,-5.77037986833602,-0.254740924574435,1
-2.45378606487066,0.75002801604569,-0.716268313117325,-8.29822963103652,-3.83428863249719,-7.23516040015966,0.618785293772817,6.7497034650296,1.39407517854124,2.2996892593801,1
2.12337661068887,0.235616322606802,-6.67434068396688,-0.171081745065749,-9.1530735231936,8.79943938460201,-1.8946597725153,-0.679283933714032,-7.98003933392465,-2.04808091279119,0
0.243885233066976,3.10481450520456,7.6082946266979,-6.74401460681111,1.91732345614582,8.31929724197835,-6.91284168045968,-0.146996197290719,2.02469188254327,1.79036914370954,1
9.78493319358677,-7.39341181702912,6.2303083948791,-5.17464006319642,7.75577068794519,4.35378525406122,-7.71447283215821,7.26382974069566,-5.60483226086944,-5.26729279663414,0
-8.61732828896493,5.41399301029742,-4.93489088956267,1.92557086702436,-0.280644665472209,-5.49669580999762,3.29528438858688,-2.82668795436621,9.88365164957941,-6.13659862894565,1
-8.30758748576045,-4.35093556065112,3.31183996982872,-6.24673916492611,-6.68513109441847,-0.265084858983755,4.33329447638243,9.31884546298534,0.491863079369068,9.36839620582759,1
-7.40108856931329,-4.51812374405563,1.29616737365723,-4.10094068851322,-0.504344757646322,5.0703990040347,9.42767973989248,-0.775074842385948,3.13344651833177,-9.09100803080946,1
4.9226404260844,-2.08523720037192,0.657141585834324,3.50279190111905,4.84397852327675,-0.371331623755395,-9.1940091131255,-3.27604013495147,0.270380298607051,-9.31097461376339,0
-9.22241636551917,-7.92983263265342,0.731952171772718,5.30703525524586,5.0632692547515,-5.07327773142606,7.32658340130001,-1.99116570875049,-7.03318031970412,2.62383036781102,1
3.71270833071321,-9.8749578744173,-7.79499573633075,9.26045281346887,7.49774941243231,-9.32086063548923,8.03233706858009,5.77219421975315,-4.31346470024437,-7.27513211779296,0
-7.12045277003199,4.96753598563373,4.93928832933307,5.80761399120092,5.59530429076403,-1.61656774580479,-3.27494387049228,-8.04553220048547,4.00214271619916,1.65936390869319,1
7.82159915659577,0.947505752556026,8.12647396698594,-1.24789910390973,3.7941296165809,2.34164127148688,-9.85052727628499,-9.40278822090477,6.66543415747583,1.41085021197796,1
-8.20727767422795,2.18873722478747,-7.41485688369721,-8.84984030388296,-7.98271277919412,4.93506050202996,7.09092916920781,0.947185000404716,9.95919614564627,-6.30358525086194,1
-9.24534561578184,8.64715616218746,-2.6641953876242,-2.47560678515583,-9.21805704478174,-8.91175542958081,-2.36637366004288,5.84414198528975,7.04685127362609,5.59512144885957,1
5.49748717341572,3.41305270791054,3.45352645032108,7.93195433449,-8.23800774291158,1.24438817147166,-0.737643637694418,1.48213088512421,-4.37938301824033,7.48411937151104,1
6.24127756338567,-6.961265723221,-2.16632676776499,2.85155046265572,-5.68043905775994,-7.17609330546111,-6.20650353841484,8.79483529366553,-4.62842787615955,5.23010893259197,0
-4.78794908616692,8.56003469787538,0.27340279892087,4.76040251553059,1.07861501164734,-1.11763779539615,2.95966851525009,7.30434831697494,-6.29670216236264,8.92138687428087,1
